"","X","cohort","task_version","sequence","SOT_trial","SOT_jitter","SOT_cueOn","SOT_cueOff","SOT_predOn","SOT_predResp","SOT_stimOn","SOT_stimOff","SOT_vasOn_1","SOT_vasOn_2","SOT_vasOn_3","SOT_vasOff_1","SOT_vasOff_2","SOT_vasOff_3","SOT_iti","predResp","predRT","predAcc","stim","targetT_1","targetT_2","targetT_3","targetT_4","targetT_5","vasYN","vasResp_1","vasResp_2","vasResp_3","vasRT_1","vasRT_2","vasRT_3","jitterDuration","stimDuration","itiDuration","trialDuration","trialValidity_1","trialValidity_2","trialValidity_3","trialValidity_4","trialSuccess","trial","condition","block_type","cue","trial_type","desired_prob","actual_prob","block_volatility","outcome","cue_prediction","blockwise_trial","blockNumber","location","expected","mu1","mu2","mu3","sa1","sa2","sa3","mu1hat","mu2hat","mu3hat","sa1hat","sa2hat","sa3hat","weight_v_1","weight_v_2","weight_v_3","weight_w_1","weight_w_2","volatility_pe1","volatility_pe2","volatility_pe3","update_ud_1","update_ud_2","update_ud_3","pweights_on_pe1","pweights_on_pe2","pweights_on_pe3","pwpe1","pwpe2","pwpe3","learn_rate1","learn_rate2","learn_rate3","burnbeta","coldbeta","warmbeta","u","predResp2"
"149",10859,1,2,1,2096.17446030001,2096.94159080007,2096.22938260005,2096.92503130005,2097.09230800008,2100.0702209,2101.82656050008,2106.93672230002,NA,NA,NA,NA,NA,NA,2106.9531555,"cold",2.97791289992165,"Wrong","warm",38,38,38,32,32,0,NA,NA,NA,NA,NA,NA,0.128023126499309,5.11016179993749,1.82264836494062,12.6013435649285,1,0,0,0,1,149,2,3,"high-tone",1,0.18,0.1875,0,1,2,1,7,3,"E",0,-0.33918,1,0,0.70684,1.3693,0.50432,0.017296,1,0.24998,0.85854,1.3693,NA,0.14365,0.0024788,NA,0.16731,-0.50432,-0.028684,-1.1102e-16,-0.50432,-0.35648,0,NA,0.70684,1.595,NA,-0.35648,-0.045749,0.21229,0.70684,0,NA,NA,NA,0,1
"150",10860,1,2,1,2108.79197810008,2109.5517822,2108.8553689,2109.53474810009,2109.7357967,2110.8945694,2112.63727540011,2117.74810720002,NA,NA,NA,NA,NA,NA,2117.76423900004,"warm",1.15877270000055,"Wrong","cold",32,32,22,22,32,0,NA,NA,NA,NA,NA,NA,0.154084969501165,5.11083179991692,1.92334347095916,10.8956043709174,1,0,0,0,1,150,1,3,"low-tone",1,0.18,0.1875,0,0,2,2,7,3,"E",0,-0.6324,1,0,0.70485,1.3718,0.41601,-0.33918,1,0.24295,0.85048,1.3718,NA,0.14365,0.0024788,NA,0.1689,-0.41601,-0.070145,0,-0.41601,-0.29322,0,NA,0.70485,1.613,NA,-0.29322,-0.11314,0.19899,0.70485,0,NA,NA,NA,0,1
"151",10861,1,2,1,2119.70286600001,2120.41214160004,2119.76454290003,2120.37678550009,2120.59571470006,2121.54299310001,2123.29746310005,2128.40784510004,NA,NA,NA,NA,NA,NA,2128.42483450007,"cold",0.947278399951756,"Right","cold",32,32,32,22,22,0,NA,NA,NA,NA,NA,NA,0.154624757503417,5.11038199998438,1.81624650924893,10.538215009309,1,0,0,0,1,151,1,3,"low-tone",1,0.18,0.1875,0,0,2,3,7,3,"E",0,-0.87933,1,0,0.71167,1.3743,0.34697,-0.6324,1,0.22658,0.84849,1.3743,NA,0.14365,0.0024788,NA,0.16929,-0.34697,-0.089391,0,-0.34697,-0.24693,0,NA,0.71167,1.6197,NA,-0.24693,-0.14479,0.1829,0.71167,0,NA,NA,NA,0,0
"152",10862,1,2,1,2130.25650260004,2130.9734277,2130.30868010002,2130.93675550004,2131.1569076,2133.47063410003,2135.24159500003,2140.35216470005,2140.35251380003,2142.72910150001,2145.04101400007,2142.72872060002,2145.04063650011,2145.97121890006,2149.01211380004,"cold",2.31372650002595,"Right","cold",32,32,32,22,22,1,11.6319444444444,2.17013888888889,0,2.21169190004002,2.18191639997531,0.836613700026646,0.147970757458338,5.11056970001664,1.56988797372054,20.3254991737226,1,1,1,1,1,152,4,3,"high-tone",2,0.18,0.1875,0,0,2,4,7,3,"UE",1,-0.36591,1,0,0.72651,1.3768,0.29332,-0.87933,1,0.20728,0.85532,1.3768,NA,0.14365,0.0024788,NA,0.16794,0.70668,0.15759,0,0.70668,0.51341,0,NA,0.72651,1.6097,NA,0.51341,0.25367,0.19681,0.72651,0,0,0.116319444444444,0.0217013888888889,1,1
"153",10863,1,2,1,2150.59724520007,2151.36187280004,2150.64837190008,2151.33028500003,2151.51170360006,2152.71843320003,2154.46261210006,2159.57316560007,NA,NA,NA,NA,NA,NA,2159.60744540009,"warm",1.20672959997319,"Wrong","cold",32,32,32,22,22,0,NA,NA,NA,NA,NA,NA,0.122431565789521,5.1105535000097,1.14687344047661,10.1570736404969,1,0,0,0,1,153,1,3,"low-tone",1,0.18,0.1875,0,0,2,5,7,1,"E",0,-0.66032,1,0,0.71889,1.3792,0.40953,-0.36591,1,0.24181,0.87016,1.3792,NA,0.14365,0.0024788,NA,0.16508,-0.40953,-0.07423,0,-0.40953,-0.29441,0,NA,0.71889,1.5851,NA,-0.29441,-0.11766,0.20214,0.71889,0,NA,NA,NA,0,1
"154",10864,1,2,1,2160.7696453,2161.4896320001,2160.82498520007,2161.45354130003,2161.72243360011,2163.54248430009,2165.27373850008,2170.3842170001,NA,NA,NA,NA,NA,NA,2170.40083370009,"cold",1.82005069998559,"Wrong","warm",32,32,38,38,38,0,NA,NA,NA,NA,NA,NA,0.195661908882886,5.11047850002069,1.92183113222649,11.5530195323162,1,0,0,0,1,154,2,3,"high-tone",1,0.18,0.1875,0,1,2,6,7,1,"E",0,-0.90647,1,0,0.72255,1.3817,0.34067,-0.66032,1,0.22461,0.86254,1.3817,NA,0.14365,0.0024788,NA,0.16654,-0.34067,-0.092049,0,-0.34067,-0.24615,0,NA,0.72255,1.6019,NA,-0.24615,-0.14746,0.18401,0.72255,0,NA,NA,NA,0,1
"155",10865,1,2,1,2172.33956750005,2173.05002530001,2172.40200540004,2173.03416560008,2173.2664173001,2174.94264360005,2176.70125440008,2181.82761420007,2181.8279543001,2183.7371573,2185.49020680005,2183.73672850011,2185.48988480004,2187.03249650006,2187.04297900002,"cold",1.67622629995458,"TGI","TGI",38,22,38,22,38,1,3.90625,0,0,1.84725450002588,1.63631659990642,1.46422269998584,0.182693367076588,5.12635979999322,1.19868320005653,15.9020947000262,1,1,1,1,1,155,7,1,"high-tone",3,0.18,0.1875,1,2,0,1021,7,1,"TGI",1,-0.38251,1,0,0.73561,1.3842,0.28772,-0.90647,1,0.20494,0.8662,1.3842,NA,0.14365,0.0024788,NA,0.16583,0.71228,0.16619,0,0.71228,0.52396,0,NA,0.73561,1.598,NA,0.52396,0.26557,0.19816,0.73561,0,0,0.0390625,0,1,1
"156",10866,1,2,1,2188.25678420009,2189.04162440007,2188.31076280004,2189.00385950005,2189.192286,2191.91018610005,2193.65877470002,2198.76822280011,NA,NA,NA,NA,NA,NA,2198.78536690003,"warm",2.7179001000477,"Wrong","cold",32,32,22,22,32,0,NA,NA,NA,NA,NA,NA,0.136723003572911,5.10944810009096,1.30304334411287,11.831626044059,1,0,0,0,1,156,1,3,"low-tone",1,0.18,0.1875,0,0,2,7,7,1,"E",0,-0.67671,1,0,0.72548,1.3867,0.40552,-0.38251,1,0.24107,0.87926,1.3867,NA,0.14365,0.0024788,NA,0.16337,-0.40552,-0.076456,0,-0.40552,-0.2942,0,NA,0.72548,1.5771,NA,-0.2942,-0.12058,0.20334,0.72548,0,NA,NA,NA,0,1
"157",10867,1,2,1,2200.10360320006,2200.8014771,2200.15298930008,2200.78493720002,2200.99760470004,2201.8625239,2203.63454650005,2208.74646180007,2208.74674620002,2210.17923510005,2212.22519160004,2210.17862740008,2212.2247731,2213.45601010008,2213.48105060006,"cold",0.864919199957512,"Wrong","warm",38,38,38,32,32,1,3.03819444444444,7.37847222222222,0,1.32755020004697,1.96418670006096,1.09970290004276,0.177341903592237,5.11191530001815,1.01396956098183,14.3914169609911,1,1,1,1,1,157,2,3,"high-tone",1,0.18,0.1875,0,1,2,8,7,1,"E",0,-0.92197,1,0,0.7278,1.3892,0.337,-0.67671,1,0.22343,0.86913,1.3892,NA,0.14365,0.0024788,NA,0.16528,-0.337,-0.093398,0,-0.337,-0.24526,0,NA,0.7278,1.5983,NA,-0.24526,-0.14928,0.18429,0.7278,0,0,0.0303819444444444,0.0737847222222222,0,1
"158",10868,1,2,1,2214.51338190003,2215.25942300004,2214.55561280006,2215.2246517,2215.3749982001,2217.47027500009,2219.2444814,2224.37050880003,NA,NA,NA,NA,NA,NA,2224.38730950002,"cold",2.09527679998428,"Right","cold",32,22,22,32,32,0,NA,NA,NA,NA,NA,NA,0.101896494025175,5.1260274000233,1.66614416226489,11.5400717622482,1,0,0,0,1,158,1,3,"low-tone",1,0.18,0.1875,0,0,2,9,7,1,"E",0,-1.1326,1,0,0.74013,1.3916,0.28456,-0.92197,1,0.20358,0.87144,1.3916,NA,0.14365,0.0024788,NA,0.16484,-0.28456,-0.099779,0,-0.28456,-0.21061,0,NA,0.74013,1.5969,NA,-0.21061,-0.15934,0.16772,0.74013,0,NA,NA,NA,0,0
"159",10869,1,2,1,2226.06901180011,2226.78676210006,2226.12207250006,2226.74969800003,2227.01941770001,2228.58215560007,2230.35507510009,2235.46590960003,NA,NA,NA,NA,NA,NA,2235.4979966,"warm",1.56273790006526,"Right","warm",38,38,38,32,32,0,NA,NA,NA,NA,NA,NA,0.196570101895804,5.11083449993748,1.77637848647044,11.2053632863584,1,0,0,0,1,159,2,3,"high-tone",1,0.18,0.1875,0,1,2,10,7,1,"E",0,-1.3178,1,0,0.75999,1.3941,0.24368,-1.1326,1,0.1843,0.88378,1.3941,NA,0.14365,0.0024788,NA,0.16254,-0.24368,-0.10126,0,-0.24368,-0.1852,0,NA,0.75999,1.5775,NA,-0.1852,-0.15973,0.15388,0.75999,0,NA,NA,NA,0,0
"160",10870,1,2,1,2237.28967730002,2238.01316210011,2237.35037090001,2237.9965141,2238.25040710007,2239.07084370009,2240.79909460002,2245.90833130002,2245.90860550001,2247.12043070002,2248.19396310009,2247.12000410003,2248.19336020004,2248.85478120006,2248.87678240007,"cold",0.820436600013636,"Wrong","warm",32,32,38,38,38,1,4.51388888888889,15.625,0,1.09505669993814,0.983720800024457,0.560326799983159,0.19563707456028,5.10923669999465,1.11224957226983,12.6993546723129,1,1,1,1,1,160,2,3,"high-tone",1,0.18,0.1875,0,1,2,11,7,1,"E",0,-1.4836,1,0,0.7854,1.3966,0.21119,-1.3178,1,0.16659,0.90364,1.3966,NA,0.14365,0.0024788,NA,0.15896,-0.21119,-0.10039,0,-0.21119,-0.16587,0,NA,0.7854,1.5455,NA,-0.16587,-0.15516,0.14232,0.7854,0,0,0.0451388888888889,0.15625,0,1
"161",10871,1,2,1,2250.0069253,2250.75566310005,2250.05848350003,2250.73963720002,2250.88956690009,2252.1821772001,2253.94234360009,2259.05122810008,2259.05151230004,2260.66422280006,2261.77906630002,2260.66390330007,2261.77842780005,2262.90506010002,2262.9147968,"cold",1.29261030000634,"Wrong","warm",32,32,38,38,38,1,0,16.0590277777778,0.520833333333333,1.56099110003561,1.04717520007398,1.052158699953,0.111851393349876,5.10888449999038,1.65084146996115,14.558712969968,1,1,1,1,1,161,3,3,"low-tone",2,0.18,0.1875,0,1,2,12,7,1,"UE",1,-0.81936,1,0,0.81495,1.3991,0.18488,-1.4836,1,0.1507,0.92905,1.3991,NA,0.14365,0.0024788,NA,0.15462,0.81512,0.35216,0,0.81512,0.66429,0,NA,0.81495,1.5059,NA,0.66429,0.53033,0.17436,0.81495,0,0.00520833333333333,0,0.160590277777778,1,0
"162",10872,1,2,1,2264.58066360001,2265.33144600003,2264.63509880006,2265.30060120008,2265.46078780002,2267.3504443001,2269.09959330002,2274.2067463001,2274.2070077,2276.6272474,2277.69662420009,2276.62687750009,2277.6962581001,2278.79294440011,2281.81951200007,"cold",1.88965650007594,"Wrong","warm",32,38,38,38,32,1,1.99652777777778,2.86458333333333,0,2.35280600003898,0.963015399989672,0.957013500039466,0.115628401082872,5.10715300007723,1.48446073675133,18.7233091368207,1,1,1,1,1,162,2,3,"high-tone",1,0.18,0.1875,0,1,2,13,7,1,"E",0,-1.063,1,0,0.79649,1.4016,0.3059,-0.81936,1,0.21232,0.9586,1.4016,NA,0.14365,0.0024788,NA,0.14985,-0.3059,-0.10719,0,-0.3059,-0.24364,0,NA,0.79649,1.4621,NA,-0.24364,-0.15672,0.1915,0.79649,0,0,0.0199652777777778,0.0286458333333333,0,1
"163",10873,1,2,1,2283.32320100011,2284.08719410002,2283.37322030007,2284.07061330008,2284.2344509,2285.71039920009,2287.43945860001,2292.54955220001,NA,NA,NA,NA,NA,NA,2292.56620680005,"cold",1.47594830009621,"Right","cold",22,22,32,32,32,0,NA,NA,NA,NA,NA,NA,0.133924074261764,5.11009360000025,1.5199891642006,10.7629949641451,1,0,0,0,1,163,1,3,"low-tone",1,0.18,0.1875,0,0,2,14,7,2,"E",0,-1.2677,1,0,0.79713,1.404,0.25674,-1.063,1,0.19082,0.94013,1.404,NA,0.14365,0.0024788,NA,0.15279,-0.25674,-0.10756,0,-0.25674,-0.20465,0,NA,0.79713,1.4934,NA,-0.20465,-0.16064,0.16879,0.79713,0,NA,NA,NA,0,0
"164",10874,1,2,1,2294.10142020008,2294.78113750007,2294.1507747001,2294.76441010006,2294.99897080008,2295.54242720001,2297.30120470002,2302.41123750003,NA,NA,NA,NA,NA,NA,2302.42743190005,"warm",0.54345639992971,"Right","warm",32,32,38,38,38,0,NA,NA,NA,NA,NA,NA,0.179530041414333,5.11003280000295,1.30109089397218,9.62710259394578,1,0,0,0,1,164,2,3,"high-tone",1,0.18,0.1875,0,1,2,15,7,2,"E",0,-1.4456,1,0,0.81013,1.4065,0.21966,-1.2677,1,0.17141,0.94077,1.4065,NA,0.14365,0.0024788,NA,0.15269,-0.21966,-0.1052,-1.1102e-16,-0.21966,-0.17795,0,NA,0.81013,1.4951,NA,-0.17795,-0.15729,0.15199,0.81013,0,NA,NA,NA,0,0
"165",10875,1,2,1,2303.7440968001,2304.44271860004,2303.79636280006,2304.4269185001,2304.62322250009,2306.1100939,2307.86132000003,2312.96740380011,NA,NA,NA,NA,NA,NA,2313.00547440001,"cold",1.48687139991671,"Right","cold",32,22,22,32,32,0,NA,NA,NA,NA,NA,NA,0.15946373023535,5.10608380008489,1.03715610477607,10.2985337046813,1,0,0,0,1,165,1,3,"low-tone",1,0.18,0.1875,0,0,2,16,7,2,"E",0,-1.6041,1,0,0.83141,1.409,0.19068,-1.4456,1,0.15432,0.95378,1.409,NA,0.14365,0.0024788,NA,0.15061,-0.19068,-0.10195,0,-0.19068,-0.15853,0,NA,0.83141,1.4773,NA,-0.15853,-0.15061,0.13903,0.83141,0,NA,NA,NA,0,0
"166",10876,1,2,1,2314.05845350004,2314.7709733001,2314.10605920001,2314.73504210007,2314.93791410001,2315.26307910006,2317.00567280001,2322.11305190006,NA,NA,NA,NA,NA,NA,2322.14974400005,"warm",0.325165000045672,"Right","warm",38,38,38,32,32,0,NA,NA,NA,NA,NA,NA,0.131517196804247,5.10737910005264,1.60536599060077,9.69665649061579,1,0,0,0,1,166,2,3,"high-tone",1,0.18,0.1875,0,1,2,17,7,2,"E",0,-1.7478,1,0,0.85839,1.4115,0.1674,-1.6041,1,0.13938,0.97505,1.4115,NA,0.14365,0.0024788,NA,0.14732,-0.1674,-0.098465,0,-0.1674,-0.1437,0,NA,0.85839,1.4476,NA,-0.1437,-0.14254,0.12867,0.85839,0,NA,NA,NA,0,0
"167",10877,1,2,1,2323.77006880008,2324.48181880009,2323.81757820002,2324.44683410006,2324.64869340009,2327.07039910008,2328.81640830007,2333.92637110001,NA,NA,NA,NA,NA,NA,2333.94318150007,"cold",2.42170569999143,"Right","cold",32,32,32,22,22,0,NA,NA,NA,NA,NA,NA,0.134031895563236,5.1099627999356,1.00692764533147,11.1800403453263,1,0,0,0,1,167,1,3,"low-tone",1,0.18,0.1875,0,0,2,18,7,2,"E",0,-1.8798,1,0,0.88945,1.414,0.14832,-1.7478,1,0.12632,1.002,1.414,NA,0.14365,0.0024788,NA,0.14335,-0.14832,-0.094988,0,-0.14832,-0.13192,0,NA,0.88945,1.4111,NA,-0.13192,-0.13404,0.1201,0.88945,0,NA,NA,NA,0,0
"168",10878,1,2,1,2334.96517900005,2335.67494500009,2335.02883370011,2335.65905960009,2335.89154840005,2338.13424320007,2339.90855540009,2345.03690390009,2345.03718810005,2347.42509670008,2349.11385960004,2347.42470850004,2349.11329400004,2350.08102190006,2350.10392820009,"warm",2.24269480002113,"Wrong","cold",32,32,22,22,32,1,1.38888888888889,9.28819444444444,0,2.26381909998599,1.57087619998492,0.848035100032575,0.188330811056624,5.12834850000218,1.79011572781414,16.92886492785,1,1,1,1,1,168,4,3,"high-tone",2,0.18,0.1875,0,0,2,19,7,2,"UE",1,-1.0786,1,0,0.92349,1.4164,0.13242,-1.8798,1,0.11488,1.0331,1.4164,NA,0.14365,0.0024788,NA,0.13904,0.86758,0.51528,0,0.86758,0.80121,0,NA,0.92349,1.3711,NA,0.80121,0.70647,0.16264,0.92349,0,0,0.0138888888888889,0.0928819444444444,1,0
"169",10879,1,2,1,2351.9137877,2352.68194400007,2351.96816980001,2352.6658797001,2352.79749490006,2355.02205030003,2356.76815520006,2361.89462110004,NA,NA,NA,NA,NA,NA,2361.91048680001,"warm",2.22455539996736,"Right","warm",32,38,38,38,32,0,NA,NA,NA,NA,NA,NA,0.101793111531653,5.12646589998621,1.21611073203117,11.2128098320422,1,0,0,0,1,169,2,3,"high-tone",1,0.18,0.1875,0,1,2,20,7,2,"E",0,-1.3038,1,0,0.88774,1.4189,0.25378,-1.0786,1,0.18938,1.0671,1.4189,NA,0.14365,0.0024788,NA,0.13461,-0.25378,-0.12055,0,-0.25378,-0.22529,0,NA,0.88774,1.3296,NA,-0.22529,-0.16029,0.18856,0.88774,0,NA,NA,NA,0,0
"170",10880,1,2,1,2363.14520070003,2363.84247490007,2363.19572680001,2363.8267779001,2364.04361160006,2365.03824280004,2366.7945508,2371.9050733,2371.90535540006,2373.69783410011,2374.8788222,2373.69746940001,2374.87824390002,2375.89621440007,2375.92284090002,"cold",0.994631199981086,"TGI","TGI",38,22,38,22,38,1,1.64930555555556,10.0694444444444,0,1.68150579999201,1.10215290007181,0.919296200037934,0.161249743270879,5.11052250000648,1.14569983110076,13.923340031088,1,1,1,1,1,170,6,3,"low-tone",3,0.18,0.1875,0,2,2,1022,7,2,"TGI",0.85926,-0.73616,1,0,0.87912,1.4214,0.21352,-1.3038,1,0.16793,1.0314,1.4214,NA,0.14365,0.0024788,NA,0.13927,0.64574,0.16483,0,0.64574,0.56768,0,NA,0.87912,1.3781,NA,0.56768,0.22716,0.20606,0.87912,0,0,0.0164930555555556,0.100694444444444,0.859259259259258,0
"171",10881,1,2,1,2377.08472820011,2377.86795640003,2377.13898430008,2377.85149440006,2378.03547940007,2380.85439240001,2382.60252170009,2387.7139031,2387.71418580005,2389.04266560008,2390.1190986,2389.04229140002,2390.11853910005,2391.15188260004,2391.16219400009,"warm",2.81891299993731,"Wrong","cold",32,32,22,22,32,1,0.173611111111111,6.16319444444444,0,1.17851320002228,0.980649700039066,0.924020499922335,0.153564065306771,5.1113813999109,1.41127200493809,15.4887378049245,1,1,1,1,1,171,4,3,"high-tone",2,0.18,0.1875,0,0,2,21,7,2,"UE",1,-0.17115,1,0,0.83562,1.4239,0.32384,-0.73616,1,0.21897,1.0228,1.4239,NA,0.14365,0.0024788,NA,0.14045,0.67616,0.12916,0,0.67616,0.56501,0,NA,0.83562,1.3922,NA,0.56501,0.17981,0.24595,0.83562,0,0,0.00173611111111111,0.0616319444444444,1,0
"172",10882,1,2,1,2392.58875770005,2393.35925850004,2392.6464653,2393.34267550008,2393.48910030001,2394.99877790001,2396.74312720005,2401.8519122001,2401.85218610009,2404.76771160006,2406.24205960007,2404.76709510002,2406.24173900008,2407.24230840011,2407.25251120003,"cold",1.50967759999912,"TGI","TGI",38,22,38,22,38,1,6.68402777777778,0,0,2.71663569996599,1.34680279996246,0.888949700049125,0.115898521669491,5.10878500004765,1.20980265149675,15.8735561514722,1,1,1,1,1,172,6,1,"low-tone",3,0.18,0.1875,1,2,0,1023,7,2,"TGI",0,-0.53143,1,0,0.78781,1.4263,0.45732,-0.17115,1,0.24818,0.97927,1.4263,NA,0.14365,0.0024788,NA,0.14669,-0.45732,-0.062969,0,-0.45732,-0.36028,0,NA,0.78781,1.4565,NA,-0.36028,-0.091717,0.23538,0.78781,0,0,0.0668402777777778,0,0,0
"173",10883,1,2,1,2408.47763920005,2409.26747060008,2408.53800870001,2409.23645710002,2409.40099620004,2411.3984044001,2413.16981280001,2418.27990820003,NA,NA,NA,NA,NA,NA,2418.29623530002,"warm",1.99740820005536,"Right","warm",32,32,38,38,38,0,NA,NA,NA,NA,NA,NA,0.112645334141953,5.11009540001396,1.80428711515838,11.6228832151274,1,0,0,0,1,173,2,3,"high-tone",1,0.18,0.1875,0,1,2,22,7,2,"E",0,-0.81471,1,0,0.76526,1.4288,0.37018,-0.53143,1,0.23315,0.93145,1.4288,NA,0.14365,0.0024788,NA,0.15422,-0.37018,-0.092261,0,-0.37018,-0.28329,0,NA,0.76526,1.534,NA,-0.28329,-0.14153,0.20626,0.76526,0,NA,NA,NA,0,0
"174",10884,1,2,1,2420.11602270009,2420.82766740001,2420.1644124001,2420.7898875,2421.01189990004,2421.29388190003,2423.06349550001,2428.1912124001,NA,NA,NA,NA,NA,NA,2428.2071147,"warm",0.281981999985874,"Right","warm",32,32,38,38,38,0,NA,NA,NA,NA,NA,NA,0.152718581779679,5.12771690008231,1.73405385702584,9.82514585692637,1,0,0,0,1,174,2,3,"high-tone",1,0.18,0.1875,0,1,2,23,7,2,"E",0,-1.0485,1,0,0.76166,1.4313,0.30689,-0.81471,1,0.21271,0.90891,1.4313,NA,0.14365,0.0024788,NA,0.15804,-0.30689,-0.1019,0,-0.30689,-0.23374,0,NA,0.76166,1.5748,NA,-0.23374,-0.16047,0.18251,0.76166,0,NA,NA,NA,0,0
"175",10885,1,2,1,2429.95698220003,2430.65508660011,2430.00801710004,2430.61803020001,2430.87265130004,2431.34269370011,2433.10778720002,2438.21941140003,NA,NA,NA,NA,NA,NA,2438.2518628001,"warm",0.470042400062084,"Right","warm",38,38,38,32,32,0,NA,NA,NA,NA,NA,NA,0.182304743833752,5.11162420001347,1.59128901046599,9.88616961053005,1,0,0,0,1,175,2,3,"high-tone",1,0.18,0.1875,0,1,2,24,7,2,"E",0,-1.2486,1,0,0.77114,1.4338,0.25952,-1.0485,1,0.19217,0.9053,1.4338,NA,0.14365,0.0024788,NA,0.15867,-0.25952,-0.10395,0,-0.25952,-0.20013,0,NA,0.77114,1.5838,NA,-0.20013,-0.16463,0.16406,0.77114,0,NA,NA,NA,0,0
"176",10886,1,2,1,2439.85923810001,2440.56627110008,2439.91969250003,2440.55016080011,2440.7831590001,2441.27043620008,2443.01957520004,2448.12946690002,NA,NA,NA,NA,NA,NA,2448.14558550005,"warm",0.487277199979872,"Right","warm",32,38,38,38,32,0,NA,NA,NA,NA,NA,NA,0.189894741915857,5.10989169997629,1.951767547453,10.2381149475008,1,0,0,0,1,176,2,3,"high-tone",1,0.18,0.1875,0,1,2,25,7,2,"E",0,-1.4246,1,0,0.78965,1.4363,0.22295,-1.2486,1,0.17324,0.91479,1.4363,NA,0.14365,0.0024788,NA,0.15703,-0.22295,-0.10292,-1.1102e-16,-0.22295,-0.17605,0,NA,0.78965,1.57,NA,-0.17605,-0.16159,0.14958,0.78965,0,NA,NA,NA,0,0
"177",10887,1,2,1,2450.11370740004,2450.84437020007,2450.16424180008,2450.80783390009,2451.01149810001,2451.9258504,2453.69654220005,2458.80650810001,NA,NA,NA,NA,NA,NA,2458.8235051001,"warm",0.914352299994789,"Right","warm",38,38,38,32,32,0,NA,NA,NA,NA,NA,NA,0.128983309892129,5.10996589995921,1.49959463676802,10.2093923368202,1,0,0,0,1,177,2,3,"high-tone",1,0.18,0.1875,0,1,2,26,7,2,"E",0,-1.5826,1,0,0.81446,1.4387,0.19394,-1.4246,1,0.15633,0.93329,1.4387,NA,0.14365,0.0024788,NA,0.15391,-0.19394,-0.10059,0,-0.19394,-0.15795,0,NA,0.81446,1.5416,NA,-0.15795,-0.15506,0.13793,0.81446,0,NA,NA,NA,0,0
"178",10888,1,2,1,2460.33822360006,2461.03892380011,2460.39106260007,2461.00414860004,2461.2554865001,2461.89454230003,2463.63972370001,2468.75104140001,NA,NA,NA,NA,NA,NA,2468.76792010001,"cold",0.6390557999257,"Wrong","warm",32,38,38,38,32,0,NA,NA,NA,NA,NA,NA,0.186216290143689,5.11131770000793,1.92640944502839,10.3561059449805,1,0,0,0,1,178,2,3,"high-tone",1,0.18,0.1875,0,1,2,27,7,2,"E",0,-1.7264,1,0,0.84381,1.4412,0.17043,-1.5826,1,0.14138,0.95811,1.4412,NA,0.14365,0.0024788,NA,0.14993,-0.17043,-0.097715,0,-0.17043,-0.14381,0,NA,0.84381,1.5042,NA,-0.14381,-0.14699,0.1283,0.84381,0,NA,NA,NA,0,1
"179",10889,1,2,1,2470.71120480006,2471.43235530006,2470.76828910003,2471.41606060008,2471.56591250002,2471.87045180006,2473.63537120004,2478.74420890003,NA,NA,NA,NA,NA,NA,2478.77950850001,"cold",0.304539300035685,"Wrong","warm",38,38,38,32,32,0,NA,NA,NA,NA,NA,NA,0.10799133268086,5.10883769998327,1.38288922760049,9.4511929275549,1,0,0,0,1,179,2,3,"high-tone",1,0.18,0.1875,0,1,2,28,7,2,"E",0,-1.8588,1,0,0.87647,1.4437,0.15105,-1.7264,1,0.12823,0.98745,1.4437,NA,0.14365,0.0024788,NA,0.14547,-0.15105,-0.094643,0,-0.15105,-0.13239,0,NA,0.87647,1.462,NA,-0.13239,-0.13837,0.12017,0.87647,0,NA,NA,NA,0,1
"180",10890,1,2,1,2480.17768370011,2480.87767880003,2480.23043950007,2480.86039650009,2481.04435470002,2481.23827440001,2482.99715540011,2488.10700630001,NA,NA,NA,NA,NA,NA,2488.12383280008,"cold",0.193919699988328,"Right","cold",22,22,32,32,32,0,NA,NA,NA,NA,NA,NA,0.129741468988781,5.10985089989845,1.92018032009451,9.86632942006196,1,0,0,0,1,180,1,3,"low-tone",1,0.18,0.1875,0,0,2,29,7,2,"E",0,-1.9817,1,0,0.91162,1.4462,0.13484,-1.8588,1,0.11666,1.0201,1.4462,NA,0.14365,0.0024788,NA,0.14081,-0.13484,-0.091538,-1.1102e-16,-0.13484,-0.12293,0,NA,0.91162,1.4177,NA,-0.12293,-0.12977,0.11316,0.91162,0,NA,NA,NA,0,0
"181",10891,1,2,1,2490.05920910009,2490.73873800004,2490.10962810006,2490.72187560005,2490.92230940005,2491.91801850009,2493.69112000009,2498.79946340004,NA,NA,NA,NA,NA,NA,2498.83480490011,"cold",0.995709100039676,"Right","cold",22,22,32,32,32,0,NA,NA,NA,NA,NA,NA,0.147991370035552,5.10834339994472,1.5384791338333,10.3140749338531,1,0,0,0,1,181,1,3,"low-tone",1,0.18,0.1875,0,0,2,30,7,2,"E",0,-2.0966,1,0,0.94869,1.4487,0.12114,-1.9817,1,0.10646,1.0553,1.4487,NA,0.14365,0.0024788,NA,0.13612,-0.12114,-0.088484,0,-0.12114,-0.11492,0,NA,0.94869,1.3728,NA,-0.11492,-0.12147,0.10703,0.94869,0,NA,NA,NA,0,0
